id,acronym,name,color_hex_triplet,parent_structure_id,ABA_level,CASTLE_level,CASTLE_parent
902,VISpl5,"Posterolateral visual area, layer 5",#08858C,425,8,3,669
905,VISal2/3,"Anterolateral visual area, layer 2/3",#08858C,402,8,3,669
973,VISl2/3,"Lateral visual area, layer 2/3",#08858C,409,8,3,669
1046,VISam6a,"Anteromedial visual area, layer 6a",#08858C,394,8,3,669
1066,VISam2/3,"Anteromedial visual area, layer 2/3",#08858C,394,8,3,669
1074,VISal1,"Anterolateral visual area, layer 1",#08858C,402,8,3,669
1114,VISal4,"Anterolateral visual area, layer 4",#08858C,402,8,3,669
312782578,VISli1,"Laterointermediate area, layer 1",#08858C,312782574,8,3,669
312782582,VISli2/3,"Laterointermediate area, layer 2/3",#08858C,312782574,8,3,669
312782586,VISli4,"Laterointermediate area, layer 4",#08858C,312782574,8,3,669
312782590,VISli5,"Laterointermediate area, layer 5",#08858C,312782574,8,3,669
312782594,VISli6a,"Laterointermediate area, layer 6a",#08858C,312782574,8,3,669
312782598,VISli6b,"Laterointermediate area, layer 6b",#08858C,312782574,8,3,669
312782632,VISpor1,"Postrhinal area, layer 1",#08858C,312782628,8,3,669
312782636,VISpor2/3,"Postrhinal area, layer 2/3",#08858C,312782628,8,3,669
312782640,VISpor4,"Postrhinal area, layer 4",#08858C,312782628,8,3,669
312782644,VISpor5,"Postrhinal area, layer 5",#08858C,312782628,8,3,669
312782648,VISpor6a,"Postrhinal area, layer 6a",#08858C,312782628,8,3,669
312782652,VISpor6b,"Postrhinal area, layer 6b",#08858C,312782628,8,3,669
427,ECT2/3,Ectorhinal area/Layer 2/3,#0D9F91,895,7,3,895
836,ECT1,Ectorhinal area/Layer 1,#0D9F91,895,7,3,895
977,ECT6a,Ectorhinal area/Layer 6a,#0D9F91,895,7,3,895
988,ECT5,Ectorhinal area/Layer 5,#0D9F91,895,7,3,895
1045,ECT6b,Ectorhinal area/Layer 6b,#0D9F91,895,7,3,895
335,PERI6a,"Perirhinal area, layer 6a",#0E9684,922,7,3,922
368,PERI6b,"Perirhinal area, layer 6b",#0E9684,922,7,3,922
540,PERI1,"Perirhinal area, layer 1",#0E9684,922,7,3,922
692,PERI5,"Perirhinal area, layer 5",#0E9684,922,7,3,922
888,PERI2/3,"Perirhinal area, layer 2/3",#0E9684,922,7,3,922
849,VISC6b,"Visceral area, layer 6b",#11AD83,677,7,3,677
857,VISC6a,"Visceral area, layer 6a",#11AD83,677,7,3,677
897,VISC1,"Visceral area, layer 1",#11AD83,677,7,3,677
1010,VISC4,"Visceral area, layer 4",#11AD83,677,7,3,677
1058,VISC5,"Visceral area, layer 5",#11AD83,677,7,3,677
1106,VISC2/3,"Visceral area, layer 2/3",#11AD83,677,7,3,677
97,TEa1,"Temporal association areas, layer 1",#15B0B3,541,7,3,541
234,TEa4,"Temporal association areas, layer 4",#15B0B3,541,7,3,541
289,TEa5,"Temporal association areas, layer 5",#15B0B3,541,7,3,541
729,TEa6a,"Temporal association areas, layer 6a",#15B0B3,541,7,3,541
786,TEa6b,"Temporal association areas, layer 6b",#15B0B3,541,7,3,541
1127,TEa2/3,"Temporal association areas, layer 2/3",#15B0B3,541,7,3,541
2,SSp-m6b,"Primary somatosensory area, mouth, layer 6b",#188064,345,9,3,453
9,SSp-tr6a,"Primary somatosensory area, trunk, layer 6a",#188064,361,9,3,453
113,SSp-ll2/3,"Primary somatosensory area, lower limb, layer 2/3",#188064,337,9,3,453
201,SSp-bfd2/3,"Primary somatosensory area, barrel field, layer 2/3",#188064,329,9,3,453
450,SSp-ul1,"Primary somatosensory area, upper limb, layer 1",#188064,369,9,3,453
461,SSp-tr6b,"Primary somatosensory area, trunk, layer 6b",#188064,361,9,3,453
478,SSp-ll6a,"Primary somatosensory area, lower limb, layer 6a",#188064,337,9,3,453
510,SSp-ll6b,"Primary somatosensory area, lower limb, layer 6b",#188064,337,9,3,453
558,SSp-n1,"Primary somatosensory area, nose, layer 1",#188064,353,9,3,453
577,SSp-ul4,"Primary somatosensory area, upper limb, layer 4",#188064,369,9,3,453
625,SSp-ul5,"Primary somatosensory area, upper limb, layer 5",#188064,369,9,3,453
654,SSp-n4,"Primary somatosensory area, nose, layer 4",#188064,353,9,3,453
657,SSp-m2/3,"Primary somatosensory area, mouth, layer 2/3",#188064,345,9,3,453
670,SSp-tr2/3,"Primary somatosensory area, trunk, layer 2/3",#188064,361,9,3,453
702,SSp-n5,"Primary somatosensory area, nose, layer 5",#188064,353,9,3,453
806,SSs2/3,"Supplemental somatosensory area, layer 2/3",#188064,378,8,3,453
838,SSp-n2/3,"Primary somatosensory area, nose, layer 2/3",#188064,353,9,3,453
854,SSp-ul2/3,"Primary somatosensory area, upper limb, layer 2/3",#188064,369,9,3,453
862,SSs6a,"Supplemental somatosensory area, layer 6a",#188064,378,8,3,453
873,SSs1,"Supplemental somatosensory area, layer 1",#188064,378,8,3,453
878,SSp-m1,"Primary somatosensory area, mouth, layer 1",#188064,345,9,3,453
889,SSp-n6a,"Primary somatosensory area, nose, layer 6a",#188064,353,9,3,453
893,SSs6b,"Supplemental somatosensory area, layer 6b",#188064,378,8,3,453
929,SSp-n6b,"Primary somatosensory area, nose, layer 6b",#188064,353,9,3,453
945,SSp-ul6a,"Primary somatosensory area, upper limb, layer 6a",#188064,369,9,3,453
950,SSp-m4,"Primary somatosensory area, mouth, layer 4",#188064,345,9,3,453
974,SSp-m5,"Primary somatosensory area, mouth, layer 5",#188064,345,9,3,453
981,SSp-bfd1,"Primary somatosensory area, barrel field, layer 1",#188064,329,9,3,453
1006,SSp-tr1,"Primary somatosensory area, trunk, layer 1",#188064,361,9,3,453
1026,SSp-ul6b,"Primary somatosensory area, upper limb, layer 6b",#188064,369,9,3,453
1030,SSp-ll1,"Primary somatosensory area, lower limb, layer 1",#188064,337,9,3,453
1035,SSs4,"Supplemental somatosensory area, layer 4",#188064,378,8,3,453
1038,SSp-bfd6a,"Primary somatosensory area, barrel field, layer 6a",#188064,329,9,3,453
1047,SSp-bfd4,"Primary somatosensory area, barrel field, layer 4",#188064,329,9,3,453
1062,SSp-bfd6b,"Primary somatosensory area, barrel field, layer 6b",#188064,329,9,3,453
1070,SSp-bfd5,"Primary somatosensory area, barrel field, layer 5",#188064,329,9,3,453
1086,SSp-tr4,"Primary somatosensory area, trunk, layer 4",#188064,361,9,3,453
1090,SSs5,"Supplemental somatosensory area, layer 5",#188064,378,8,3,453
1094,SSp-ll4,"Primary somatosensory area, lower limb, layer 4",#188064,337,9,3,453
1102,SSp-m6a,"Primary somatosensory area, mouth, layer 6a",#188064,345,9,3,453
1111,SSp-tr5,"Primary somatosensory area, trunk, layer 5",#188064,361,9,3,453
1128,SSp-ll5,"Primary somatosensory area, lower limb, layer 5",#188064,337,9,3,453
182305693,SSp-un1,"Primary somatosensory area, unassigned, layer 1",#188064,182305689,9,3,453
182305697,SSp-un2/3,"Primary somatosensory area, unassigned, layer 2/3",#188064,182305689,9,3,453
182305701,SSp-un4,"Primary somatosensory area, unassigned, layer 4",#188064,182305689,9,3,453
182305705,SSp-un5,"Primary somatosensory area, unassigned, layer 5",#188064,182305689,9,3,453
182305709,SSp-un6a,"Primary somatosensory area, unassigned, layer 6a",#188064,182305689,9,3,453
182305713,SSp-un6b,"Primary somatosensory area, unassigned, layer 6b",#188064,182305689,9,3,453
274,RSPd6a,"Retrosplenial area, dorsal part, layer 6a",#1AA698,879,8,3,254
279,RSPagl6b,"Retrosplenial area, lateral agranular part, layer 6b",#1AA698,894,8,3,254
330,RSPd6b,"Retrosplenial area, dorsal part, layer 6b",#1AA698,879,8,3,254
430,RSPv2/3,"Retrosplenial area, ventral part, layer 2/3",#1AA698,886,8,3,254
434,RSPd2/3,"Retrosplenial area, dorsal part, layer 2/3",#1AA698,879,8,3,254
442,RSPd1,"Retrosplenial area, dorsal part, layer 1",#1AA698,879,8,3,254
542,RSPv1,"Retrosplenial area, ventral part, layer 1",#1AA698,886,8,3,254
590,RSPv6a,"Retrosplenial area, ventral part, layer 6a",#1AA698,886,8,3,254
610,RSPd5,"Retrosplenial area, dorsal part, layer 5",#1AA698,879,8,3,254
622,RSPv6b,"Retrosplenial area, ventral part, layer 6b",#1AA698,886,8,3,254
671,RSPagl1,"Retrosplenial area, lateral agranular part, layer 1",#1AA698,894,8,3,254
687,RSPv5,"Retrosplenial area, ventral part, layer 5",#1AA698,886,8,3,254
774,RSPagl5,"Retrosplenial area, lateral agranular part, layer 5",#1AA698,894,8,3,254
906,RSPagl6a,"Retrosplenial area, lateral agranular part, layer 6a",#1AA698,894,8,3,254
965,RSPagl2/3,"Retrosplenial area, lateral agranular part, layer 2/3",#1AA698,894,8,3,254
320,MOp1,"Primary motor area, Layer 1",#1F9D5A,985,8,3,500
648,MOp5,"Primary motor area, Layer 5",#1F9D5A,985,8,3,500
656,MOs1,"Secondary motor area, layer 1",#1F9D5A,993,8,3,500
767,MOs5,"Secondary motor area, layer 5",#1F9D5A,993,8,3,500
844,MOp6a,"Primary motor area, Layer 6a",#1F9D5A,985,8,3,500
882,MOp6b,"Primary motor area, Layer 6b",#1F9D5A,985,8,3,500
943,MOp2/3,"Primary motor area, Layer 2/3",#1F9D5A,985,8,3,500
962,MOs2/3,"Secondary motor area, layer 2/3",#1F9D5A,993,8,3,500
1021,MOs6a,"Secondary motor area, layer 6a",#1F9D5A,993,8,3,500
1085,MOs6b,"Secondary motor area, layer 6b",#1F9D5A,993,8,3,500
120,AIp1,"Agranular insular area, posterior part, layer 1",#219866,111,8,3,95
163,AIp2/3,"Agranular insular area, posterior part, layer 2/3",#219866,111,8,3,95
314,AIp6a,"Agranular insular area, posterior part, layer 6a",#219866,111,8,3,95
328,AId2/3,"Agranular insular area, dorsal part, layer 2/3",#219866,104,8,3,95
344,AIp5,"Agranular insular area, posterior part, layer 5",#219866,111,8,3,95
355,AIp6b,"Agranular insular area, posterior part, layer 6b",#219866,111,8,3,95
675,AIv6a,"Agranular insular area, ventral part, layer 6a",#219866,119,8,3,95
694,AIv2/3,"Agranular insular area, ventral part, layer 2/3",#219866,119,8,3,95
699,AIv6b,"Agranular insular area, ventral part, layer 6b",#219866,119,8,3,95
704,AIv1,"Agranular insular area, ventral part, layer 1",#219866,119,8,3,95
783,AId6a,"Agranular insular area, dorsal part, layer 6a",#219866,104,8,3,95
800,AIv5,"Agranular insular area, ventral part, layer 5",#219866,119,8,3,95
831,AId6b,"Agranular insular area, dorsal part, layer 6b",#219866,104,8,3,95
996,AId1,"Agranular insular area, dorsal part, layer 1",#219866,104,8,3,95
1101,AId5,"Agranular insular area, dorsal part, layer 5",#219866,104,8,3,95
288,ORBvl2/3,"Orbital area, ventrolateral part, layer 2/3",#248A5E,746,8,3,714
412,ORBl2/3,"Orbital area, lateral part, layer 2/3",#248A5E,723,8,3,714
440,ORBl6a,"Orbital area, lateral part, layer 6a",#248A5E,723,8,3,714
448,ORBl1,"Orbital area, lateral part, layer 1",#248A5E,723,8,3,714
484,ORBm1,"Orbital area, medial part, layer 1",#248A5E,731,8,3,714
488,ORBl6b,"Orbital area, lateral part, layer 6b",#248A5E,723,8,3,714
582,ORBm2/3,"Orbital area, medial part, layer 2/3",#248A5E,731,8,3,714
608,ORBvl6a,"Orbital area, ventrolateral part, layer 6a",#248A5E,746,8,3,714
620,ORBm5,"Orbital area, medial part, layer 5",#248A5E,731,8,3,714
630,ORBl5,"Orbital area, lateral part, layer 5",#248A5E,723,8,3,714
680,ORBvl6b,"Orbital area, ventrolateral part, layer 6b",#248A5E,746,8,3,714
910,ORBm6a,"Orbital area, medial part, layer 6a",#248A5E,731,8,3,714
969,ORBvl1,"Orbital area, ventrolateral part, layer 1",#248A5E,746,8,3,714
1125,ORBvl5,"Orbital area, ventrolateral part, layer 5",#248A5E,746,8,3,714
527696977,ORBm6b,"Orbital area, medial part, layer 6b",#248A5E,731,8,3,714
68,FRP1,"Frontal pole, layer 1",#268F45,184,7,3,184
667,FRP2/3,"Frontal pole, layer 2/3",#268F45,184,7,3,184
526157192,FRP5,"Frontal pole, layer 5",#268F45,184,7,3,184
526157196,FRP6a,"Frontal pole, layer 6a",#268F45,184,7,3,184
526322264,FRP6b,"Frontal pole, layer 6b",#268F45,184,7,3,184
84,PL6a,"Prelimbic area, layer 6a",#2FA850,972,7,3,972
132,PL6b,"Prelimbic area, layer 6b",#2FA850,972,7,3,972
171,PL1,"Prelimbic area, layer 1",#2FA850,972,7,3,972
304,PL2/3,"Prelimbic area, layer 2/3",#2FA850,972,7,3,972
363,PL5,"Prelimbic area, layer 5",#2FA850,972,7,3,972
211,ACAd2/3,"Anterior cingulate area, dorsal part, layer 2/3",#40A666,39,8,3,31
296,ACAv2/3,"Anterior cingulate area, ventral part, layer 2/3",#40A666,48,8,3,31
588,ACAv1,"Anterior cingulate area, ventral part, layer 1",#40A666,48,8,3,31
772,ACAv5,"Anterior cingulate area, ventral part, layer 5",#40A666,48,8,3,31
810,ACAv6a,"Anterior cingulate area, ventral part, 6a",#40A666,48,8,3,31
819,ACAv6b,"Anterior cingulate area, ventral part, 6b",#40A666,48,8,3,31
919,ACAd6a,"Anterior cingulate area, dorsal part, layer 6a",#40A666,39,8,3,31
927,ACAd6b,"Anterior cingulate area, dorsal part, layer 6b",#40A666,39,8,3,31
935,ACAd1,"Anterior cingulate area, dorsal part, layer 1",#40A666,39,8,3,31
1015,ACAd5,"Anterior cingulate area, dorsal part, layer 5",#40A666,39,8,3,31
556,ILA2/3,"Infralimbic area, layer 2/3",#59B363,44,7,3,44
707,ILA1,"Infralimbic area, layer 1",#59B363,44,7,3,44
827,ILA5,"Infralimbic area, layer 5",#59B363,44,7,3,44
1054,ILA6a,"Infralimbic area, layer 6a",#59B363,44,7,3,44
1081,ILA6b,"Infralimbic area, layer 6b",#59B363,44,7,3,44
81,VL,lateral ventricle,#AAAAAA,73,2,3,73
98,SEZ,subependymal zone,#AAAAAA,81,3,3,73
108,chpl,choroid plexus,#AAAAAA,81,3,3,73
129,V3,third ventricle,#AAAAAA,73,2,3,73
140,AQ,cerebral aqueduct,#AAAAAA,73,2,3,73
145,V4,fourth ventricle,#AAAAAA,73,2,3,73
153,V4r,lateral recess,#AAAAAA,145,3,3,73
164,c,"central canal, spinal cord/medulla",#AAAAAA,73,2,3,73
6,int,internal capsule,#CCCCCC,784,4,3,1009
54,mfb,medial forebrain bundle,#CCCCCC,824,4,3,1009
62,mlf,medial longitudinal fascicle,#CCCCCC,832,4,3,1009
78,mcp,middle cerebellar peduncle,#CCCCCC,752,4,3,1009
93,moV,motor root of the trigeminal nerve,#CCCCCC,901,4,3,1009
102,nst,nigrostriatal tract,#CCCCCC,760,4,3,1009
117,och,optic chiasm,#CCCCCC,848,4,3,1009
125,opt,optic tract,#CCCCCC,848,4,3,1009
158,pc,posterior commissure,#CCCCCC,832,4,3,1009
190,py,pyramid,#CCCCCC,784,4,3,1009
198,pyd,pyramidal decussation,#CCCCCC,784,4,3,1009
229,sV,sensory root of the trigeminal nerve,#CCCCCC,901,4,3,1009
237,ts,solitary tract,#CCCCCC,917,4,3,1009
301,st,stria terminalis,#CCCCCC,768,4,3,1009
326,scp,superior cerebelar peduncles,#CCCCCC,752,4,3,1009
336,csc,superior colliculus commissure,#CCCCCC,848,4,3,1009
349,sup,supraoptic commissures,#CCCCCC,824,4,3,1009
380,cuf,cuneate fascicle,#CCCCCC,514,6,3,1009
397,vtd,ventral tegmental decussation,#CCCCCC,863,4,3,1009
413,vVIIIn,vestibular nerve,#CCCCCC,933,4,3,1009
428,mct,medial corticohypothalamic tract,#CCCCCC,737,6,3,1009
436,fx,columns of the fornix,#CCCCCC,737,6,3,1009
443,dhc,dorsal hippocampal commissure,#CCCCCC,618,6,3,1009
449,vhc,ventral hippocampal commissure,#CCCCCC,618,6,3,1009
466,alv,alveus,#CCCCCC,1099,5,3,1009
482,bic,brachium of the inferior colliculus,#CCCCCC,948,5,3,1009
506,das,dorsal acoustic stria,#CCCCCC,948,5,3,1009
530,df,dorsal fornix,#CCCCCC,1099,5,3,1009
538,lotd,dorsal limb,#CCCCCC,21,5,3,1009
553,sctd,dorsal spinocerebellar tract,#CCCCCC,1123,5,3,1009
579,ec,external capsule,#CCCCCC,956,5,3,1009
595,fr,fasciculus retroflexus,#CCCCCC,1083,5,3,1009
603,fi,fimbria,#CCCCCC,1099,5,3,1009
611,hbc,habenular commissure,#CCCCCC,1083,5,3,1009
633,cic,inferior colliculus commissure,#CCCCCC,948,5,3,1009
658,ll,lateral lemniscus,#CCCCCC,948,5,3,1009
665,lot,"lateral olfactory tract, body",#CCCCCC,21,5,3,1009
673,mp,mammillary peduncle,#CCCCCC,46,5,3,1009
681,mtg,mammillotegmental tract,#CCCCCC,46,5,3,1009
690,mtt,mammillothalamic tract,#CCCCCC,46,5,3,1009
697,ml,medial lemniscus,#CCCCCC,932,5,3,1009
728,arb,arbor vitae,#CCCCCC,960,3,3,1009
744,cbc,cerebellar commissure,#CCCCCC,960,3,3,1009
753,pm,principal mammillary tract,#CCCCCC,46,5,3,1009
784,cst,corticospinal tract,#CCCCCC,983,3,3,1009
794,sptV,spinal tract of the trigeminal nerve,#CCCCCC,229,5,3,1009
798,VIIn,facial nerve,#CCCCCC,967,3,3,1009
802,sm,stria medullaris,#CCCCCC,1083,5,3,1009
812,dscp,superior cerebellar peduncle decussation,#CCCCCC,326,5,3,1009
832,IIIn,oculomotor nerve,#CCCCCC,967,3,3,1009
841,tb,trapezoid body,#CCCCCC,948,5,3,1009
848,IIn,optic nerve,#CCCCCC,967,3,3,1009
850,uf,uncinate fascicle,#CCCCCC,326,5,3,1009
863,rust,rubrospinal tract,#CCCCCC,1000,3,3,1009
866,sctv,ventral spinocerebellar tract,#CCCCCC,326,5,3,1009
884,amc,amygdalar capsule,#CCCCCC,768,4,3,1009
900,aco,"anterior commissure, olfactory limb",#CCCCCC,840,4,3,1009
908,act,"anterior commissure, temporal limb",#CCCCCC,768,4,3,1009
911,IVn,trochlear nerve,#CCCCCC,967,3,3,1009
916,bsc,brachium of the superior colliculus,#CCCCCC,848,4,3,1009
924,cpd,cerebal peduncle,#CCCCCC,784,4,3,1009
940,cing,cingulum bundle,#CCCCCC,768,4,3,1009
949,von,vomeronasal nerve,#CCCCCC,967,3,3,1009
956,fa,"corpus callosum, anterior forceps",#CCCCCC,776,4,3,1009
964,ee,"corpus callosum, extreme capsule",#CCCCCC,776,4,3,1009
971,fp,"corpus callosum, posterior forceps",#CCCCCC,776,4,3,1009
986,ccs,"corpus callosum, splenium",#CCCCCC,776,4,3,1009
1016,onl,olfactory nerve layer of main olfactory bulb,#CCCCCC,840,4,3,1009
1043,tspc,crossed tectospinal pathway,#CCCCCC,877,4,3,1009
1051,tspd,direct tectospinal pathway,#CCCCCC,877,4,3,1009
1060,dtd,doral tegmental decussation,#CCCCCC,877,4,3,1009
1092,em,external medullary lamina of the thalamus,#CCCCCC,896,4,3,1009
1108,ccg,genu of corpus callosum,#CCCCCC,776,4,3,1009
1116,gVIIn,genu of the facial nerve,#CCCCCC,798,4,3,1009
1123,icp,inferior cerebellar peduncle,#CCCCCC,752,4,3,1009
484682512,scwm,supra-callosal cerebral white matter,#CCCCCC,1009,2,3,1009
484682516,ccb,"corpus callosum, body",#CCCCCC,776,4,3,1009
484682520,or,optic radiation,#CCCCCC,896,4,3,1009
484682524,ar,auditory radiation,#CCCCCC,896,4,3,1009
484682528,stc,commissural branch of stria terminalis,#CCCCCC,301,5,3,1009
