id,acronym,name,color_hex_triplet,parent_structure_id,ABA_level,CASTLE_level,CASTLE_parent
1039,GR,Gracile nucleus,#FF9BCD,720.0,7,3,354.0
1048,GRN,Gigantocellular reticular nucleus,#FF9BCD,370.0,6,3,354.0
1069,PPY,Parapyramidal nucleus,#FF9BCD,370.0,6,3,354.0
1098,MDRNd,"Medullary reticular nucleus, dorsal part",#FF9BCD,395.0,7,3,354.0
1107,MDRNv,"Medullary reticular nucleus, ventral part",#FF9BCD,395.0,7,3,354.0
589508451,Pa5,Paratrigeminal nucleus,#FF9BCD,386.0,6,3,354.0
7,PSV,Principal sensory nucleus of the trigeminal,#FF9B88,1132.0,6,3,771.0
105,SOCm,"Superior olivary complex, medial part",#FF9B88,398.0,7,3,771.0
114,SOCl,"Superior olivary complex, lateral part",#FF9B88,398.0,7,3,771.0
122,POR,"Superior olivary complex, periolivary region",#FF9B88,398.0,7,3,771.0
123,KF,Koelliker-Fuse subnucleus,#FF9B88,867.0,7,3,771.0
146,PRNr,Pontine reticular nucleus,#FF9B88,1117.0,6,3,771.0
147,LC,Locus ceruleus,#FF9B88,1117.0,6,3,771.0
162,LDT,Laterodorsal tegmental nucleus,#FF9B88,1117.0,6,3,771.0
238,RPO,Nucleus raphe pontis,#FF9B88,1117.0,6,3,771.0
280,B,Barrington's nucleus,#FF9B88,987.0,6,3,771.0
318,SG,Supragenual nucleus,#FF9B88,987.0,6,3,771.0
350,SLC,Subceruleus nucleus,#FF9B88,1117.0,6,3,771.0
358,SLD,Sublaterodorsal nucleus,#FF9B88,1117.0,6,3,771.0
534,SUT,Supratrigeminal nucleus,#FF9B88,987.0,6,3,771.0
574,TRN,Tegmental reticular nucleus,#FF9B88,987.0,6,3,771.0
604,NI,Nucleus incertus,#FF9B88,1117.0,6,3,771.0
612,NLL,Nucleus of the lateral lemniscus,#FF9B88,1132.0,6,3,771.0
621,V,Motor nucleus of trigeminal,#FF9B88,987.0,6,3,771.0
679,CS,Superior central nucleus raphe,#FF9B88,1117.0,6,3,771.0
867,PB,Parabrachial nucleus,#FF9B88,1132.0,6,3,771.0
880,DTN,Dorsal tegmental nucleus,#FF9B88,987.0,6,3,771.0
898,PCG,Pontine central gray,#FF9B88,987.0,6,3,771.0
931,PG,Pontine gray,#FF9B88,987.0,6,3,771.0
1093,PRNc,"Pontine reticular nucleus, caudal part",#FF9B88,987.0,6,3,771.0
549009215,P5,Peritrigeminal zone,#FF9B88,987.0,6,3,771.0
549009219,Acs5,Accessory trigeminal nucleus,#FF9B88,987.0,6,3,771.0
549009223,PC5,Parvicellular motor 5 nucleus,#FF9B88,987.0,6,3,771.0
549009227,I5,Intertrigeminal nucleus,#FF9B88,987.0,6,3,771.0
599626927,PDTg,Posterodorsal tegmental nucleus,#FF9B88,987.0,6,3,771.0
36,GU1,"Gustatory areas, layer 1",#009C75,1057.0,7,3,1057.0
148,GU4,"Gustatory areas, layer 4",#009C75,1057.0,7,3,1057.0
180,GU2/3,"Gustatory areas, layer 2/3",#009C75,1057.0,7,3,1057.0
187,GU5,"Gustatory areas, layer 5",#009C75,1057.0,7,3,1057.0
638,GU6a,"Gustatory areas, layer 6a",#009C75,1057.0,7,3,1057.0
662,GU6b,"Gustatory areas, layer 6b",#009C75,1057.0,7,3,1057.0
312782550,VISa1,"Anterior area, layer 1",#009FAC,312782546.0,8,3,22.0
312782554,VISa2/3,"Anterior area, layer 2/3",#009FAC,312782546.0,8,3,22.0
312782558,VISa4,"Anterior area, layer 4",#009FAC,312782546.0,8,3,22.0
312782562,VISa5,"Anterior area, layer 5",#009FAC,312782546.0,8,3,22.0
312782566,VISa6a,"Anterior area, layer 6a",#009FAC,312782546.0,8,3,22.0
312782570,VISa6b,"Anterior area, layer 6b",#009FAC,312782546.0,8,3,22.0
312782604,VISrl1,"Rostrolateral area, layer 1",#009FAC,417.0,8,3,22.0
312782608,VISrl2/3,"Rostrolateral area, layer 2/3",#009FAC,417.0,8,3,22.0
312782612,VISrl4,"Rostrolateral area, layer 4",#009FAC,417.0,8,3,22.0
312782616,VISrl5,"Rostrolateral area, layer 5",#009FAC,417.0,8,3,22.0
312782620,VISrl6a,"Rostrolateral area, layer 6a",#009FAC,417.0,8,3,22.0
312782624,VISrl6b,"Rostrolateral area, layer 6b",#009FAC,417.0,8,3,22.0
156,AUDd6a,"Dorsal auditory area, layer 6a",#019399,1011.0,8,3,247.0
243,AUDd6b,"Dorsal auditory area, layer 6b",#019399,1011.0,8,3,247.0
249,AUDpo6a,"Posterior auditory area, layer 6a",#019399,1027.0,8,3,247.0
251,AUDp2/3,"Primary auditory area, layer 2/3",#019399,1002.0,8,3,247.0
252,AUDd5,"Dorsal auditory area, layer 5",#019399,1011.0,8,3,247.0
456,AUDpo6b,"Posterior auditory area, layer 6b",#019399,1027.0,8,3,247.0
520,AUDv6a,"Ventral auditory area, layer 6a",#019399,1018.0,8,3,247.0
527,AUDd1,"Dorsal auditory area, layer 1",#019399,1011.0,8,3,247.0
598,AUDv6b,"Ventral auditory area, layer 6b",#019399,1018.0,8,3,247.0
600,AUDd2/3,"Dorsal auditory area, layer 2/3",#019399,1011.0,8,3,247.0
643,AUDpo2/3,"Posterior auditory area, layer 2/3",#019399,1027.0,8,3,247.0
678,AUDd4,"Dorsal auditory area, layer 4",#019399,1011.0,8,3,247.0
696,AUDpo1,"Posterior auditory area, layer 1",#019399,1027.0,8,3,247.0
735,AUDp1,"Primary auditory area, layer 1",#019399,1002.0,8,3,247.0
755,AUDv2/3,"Ventral auditory area, layer 2/3",#019399,1018.0,8,3,247.0
759,AUDpo4,"Posterior auditory area, layer 4",#019399,1027.0,8,3,247.0
791,AUDpo5,"Posterior auditory area, layer 5",#019399,1027.0,8,3,247.0
816,AUDp4,"Primary auditory area, layer 4",#019399,1002.0,8,3,247.0
847,AUDp5,"Primary auditory area, layer 5",#019399,1002.0,8,3,247.0
954,AUDp6a,"Primary auditory area, layer 6a",#019399,1002.0,8,3,247.0
959,AUDv1,"Ventral auditory area, layer 1",#019399,1018.0,8,3,247.0
990,AUDv4,"Ventral auditory area, layer 4",#019399,1018.0,8,3,247.0
1005,AUDp6b,"Primary auditory area, layer 6b",#019399,1002.0,8,3,247.0
1023,AUDv5,"Ventral auditory area, layer 5",#019399,1018.0,8,3,247.0
33,VISp6a,"Primary visual area, layer 6a",#08858C,385.0,8,3,669.0
41,VISpm2/3,"posteromedial visual area, layer 2/3",#08858C,533.0,8,3,669.0
74,VISl6a,"Lateral visual area, layer 6a",#08858C,409.0,8,3,669.0
121,VISl6b,"Lateral visual area, layer 6b",#08858C,409.0,8,3,669.0
233,VISal5,"Anterolateral visual area, layer 5",#08858C,402.0,8,3,669.0
257,VISpm6a,"posteromedial visual area, layer 6a",#08858C,533.0,8,3,669.0
269,VISpl2/3,"Posterolateral visual area, layer 2/3",#08858C,425.0,8,3,669.0
281,VISam1,"Anteromedial visual area, layer 1",#08858C,394.0,8,3,669.0
305,VISp6b,"Primary visual area, layer 6b",#08858C,385.0,8,3,669.0
377,VISpl6a,"Posterolateral visual area, layer 6a",#08858C,425.0,8,3,669.0
393,VISpl6b,"Posterolateral visual area, layer 6b",#08858C,425.0,8,3,669.0
401,VISam4,"Anteromedial visual area, layer 4",#08858C,394.0,8,3,669.0
421,VISl1,"Lateral visual area, layer 1",#08858C,409.0,8,3,669.0
433,VISam5,"Anteromedial visual area, layer 5",#08858C,394.0,8,3,669.0
441,VISam6b,"Anteromedial visual area, layer 6b",#08858C,394.0,8,3,669.0
469,VISpm6b,"posteromedial visual area, layer 6b",#08858C,533.0,8,3,669.0
501,VISpm4,"posteromedial visual area, layer 4",#08858C,533.0,8,3,669.0
565,VISpm5,"posteromedial visual area, layer 5",#08858C,533.0,8,3,669.0
573,VISl4,"Lateral visual area, layer 4",#08858C,409.0,8,3,669.0
593,VISp1,"Primary visual area, layer 1",#08858C,385.0,8,3,669.0
601,VISal6a,"Anterolateral visual area, layer 6a",#08858C,402.0,8,3,669.0
613,VISl5,"Lateral visual area, layer 5",#08858C,409.0,8,3,669.0
649,VISal6b,"Anterolateral visual area, layer 6b",#08858C,402.0,8,3,669.0
721,VISp4,"Primary visual area, layer 4",#08858C,385.0,8,3,669.0
750,VISpl1,"Posterolateral visual area, layer 1",#08858C,425.0,8,3,669.0
778,VISp5,"Primary visual area, layer 5",#08858C,385.0,8,3,669.0
805,VISpm1,"posteromedial visual area, layer 1",#08858C,533.0,8,3,669.0
821,VISp2/3,"Primary visual area, layer 2/3",#08858C,385.0,8,3,669.0
869,VISpl4,"Posterolateral visual area, layer 4",#08858C,425.0,8,3,669.0
902,VISpl5,"Posterolateral visual area, layer 5",#08858C,425.0,8,3,669.0
905,VISal2/3,"Anterolateral visual area, layer 2/3",#08858C,402.0,8,3,669.0
973,VISl2/3,"Lateral visual area, layer 2/3",#08858C,409.0,8,3,669.0
1046,VISam6a,"Anteromedial visual area, layer 6a",#08858C,394.0,8,3,669.0
1066,VISam2/3,"Anteromedial visual area, layer 2/3",#08858C,394.0,8,3,669.0
1074,VISal1,"Anterolateral visual area, layer 1",#08858C,402.0,8,3,669.0
1114,VISal4,"Anterolateral visual area, layer 4",#08858C,402.0,8,3,669.0
312782578,VISli1,"Laterointermediate area, layer 1",#08858C,312782574.0,8,3,669.0
312782582,VISli2/3,"Laterointermediate area, layer 2/3",#08858C,312782574.0,8,3,669.0
312782586,VISli4,"Laterointermediate area, layer 4",#08858C,312782574.0,8,3,669.0
312782590,VISli5,"Laterointermediate area, layer 5",#08858C,312782574.0,8,3,669.0
312782594,VISli6a,"Laterointermediate area, layer 6a",#08858C,312782574.0,8,3,669.0
312782598,VISli6b,"Laterointermediate area, layer 6b",#08858C,312782574.0,8,3,669.0
312782632,VISpor1,"Postrhinal area, layer 1",#08858C,312782628.0,8,3,669.0
312782636,VISpor2/3,"Postrhinal area, layer 2/3",#08858C,312782628.0,8,3,669.0
312782640,VISpor4,"Postrhinal area, layer 4",#08858C,312782628.0,8,3,669.0
312782644,VISpor5,"Postrhinal area, layer 5",#08858C,312782628.0,8,3,669.0
312782648,VISpor6a,"Postrhinal area, layer 6a",#08858C,312782628.0,8,3,669.0
312782652,VISpor6b,"Postrhinal area, layer 6b",#08858C,312782628.0,8,3,669.0
427,ECT2/3,Ectorhinal area/Layer 2/3,#0D9F91,895.0,7,3,895.0
836,ECT1,Ectorhinal area/Layer 1,#0D9F91,895.0,7,3,895.0
977,ECT6a,Ectorhinal area/Layer 6a,#0D9F91,895.0,7,3,895.0
988,ECT5,Ectorhinal area/Layer 5,#0D9F91,895.0,7,3,895.0
1045,ECT6b,Ectorhinal area/Layer 6b,#0D9F91,895.0,7,3,895.0
335,PERI6a,"Perirhinal area, layer 6a",#0E9684,922.0,7,3,922.0
368,PERI6b,"Perirhinal area, layer 6b",#0E9684,922.0,7,3,922.0
540,PERI1,"Perirhinal area, layer 1",#0E9684,922.0,7,3,922.0
692,PERI5,"Perirhinal area, layer 5",#0E9684,922.0,7,3,922.0
888,PERI2/3,"Perirhinal area, layer 2/3",#0E9684,922.0,7,3,922.0
849,VISC6b,"Visceral area, layer 6b",#11AD83,677.0,7,3,677.0
857,VISC6a,"Visceral area, layer 6a",#11AD83,677.0,7,3,677.0
897,VISC1,"Visceral area, layer 1",#11AD83,677.0,7,3,677.0
1010,VISC4,"Visceral area, layer 4",#11AD83,677.0,7,3,677.0
1058,VISC5,"Visceral area, layer 5",#11AD83,677.0,7,3,677.0
1106,VISC2/3,"Visceral area, layer 2/3",#11AD83,677.0,7,3,677.0
97,TEa1,"Temporal association areas, layer 1",#15B0B3,541.0,7,3,541.0
234,TEa4,"Temporal association areas, layer 4",#15B0B3,541.0,7,3,541.0
289,TEa5,"Temporal association areas, layer 5",#15B0B3,541.0,7,3,541.0
729,TEa6a,"Temporal association areas, layer 6a",#15B0B3,541.0,7,3,541.0
786,TEa6b,"Temporal association areas, layer 6b",#15B0B3,541.0,7,3,541.0
1127,TEa2/3,"Temporal association areas, layer 2/3",#15B0B3,541.0,7,3,541.0
2,SSp-m6b,"Primary somatosensory area, mouth, layer 6b",#188064,345.0,9,3,453.0
9,SSp-tr6a,"Primary somatosensory area, trunk, layer 6a",#188064,361.0,9,3,453.0
113,SSp-ll2/3,"Primary somatosensory area, lower limb, layer 2/3",#188064,337.0,9,3,453.0
201,SSp-bfd2/3,"Primary somatosensory area, barrel field, layer 2/3",#188064,329.0,9,3,453.0
450,SSp-ul1,"Primary somatosensory area, upper limb, layer 1",#188064,369.0,9,3,453.0
461,SSp-tr6b,"Primary somatosensory area, trunk, layer 6b",#188064,361.0,9,3,453.0
478,SSp-ll6a,"Primary somatosensory area, lower limb, layer 6a",#188064,337.0,9,3,453.0
510,SSp-ll6b,"Primary somatosensory area, lower limb, layer 6b",#188064,337.0,9,3,453.0
558,SSp-n1,"Primary somatosensory area, nose, layer 1",#188064,353.0,9,3,453.0
577,SSp-ul4,"Primary somatosensory area, upper limb, layer 4",#188064,369.0,9,3,453.0
625,SSp-ul5,"Primary somatosensory area, upper limb, layer 5",#188064,369.0,9,3,453.0
654,SSp-n4,"Primary somatosensory area, nose, layer 4",#188064,353.0,9,3,453.0
657,SSp-m2/3,"Primary somatosensory area, mouth, layer 2/3",#188064,345.0,9,3,453.0
670,SSp-tr2/3,"Primary somatosensory area, trunk, layer 2/3",#188064,361.0,9,3,453.0
702,SSp-n5,"Primary somatosensory area, nose, layer 5",#188064,353.0,9,3,453.0
806,SSs2/3,"Supplemental somatosensory area, layer 2/3",#188064,378.0,8,3,453.0
838,SSp-n2/3,"Primary somatosensory area, nose, layer 2/3",#188064,353.0,9,3,453.0
854,SSp-ul2/3,"Primary somatosensory area, upper limb, layer 2/3",#188064,369.0,9,3,453.0
862,SSs6a,"Supplemental somatosensory area, layer 6a",#188064,378.0,8,3,453.0
873,SSs1,"Supplemental somatosensory area, layer 1",#188064,378.0,8,3,453.0
878,SSp-m1,"Primary somatosensory area, mouth, layer 1",#188064,345.0,9,3,453.0
889,SSp-n6a,"Primary somatosensory area, nose, layer 6a",#188064,353.0,9,3,453.0
893,SSs6b,"Supplemental somatosensory area, layer 6b",#188064,378.0,8,3,453.0
929,SSp-n6b,"Primary somatosensory area, nose, layer 6b",#188064,353.0,9,3,453.0
945,SSp-ul6a,"Primary somatosensory area, upper limb, layer 6a",#188064,369.0,9,3,453.0
950,SSp-m4,"Primary somatosensory area, mouth, layer 4",#188064,345.0,9,3,453.0
974,SSp-m5,"Primary somatosensory area, mouth, layer 5",#188064,345.0,9,3,453.0
981,SSp-bfd1,"Primary somatosensory area, barrel field, layer 1",#188064,329.0,9,3,453.0
1006,SSp-tr1,"Primary somatosensory area, trunk, layer 1",#188064,361.0,9,3,453.0
1026,SSp-ul6b,"Primary somatosensory area, upper limb, layer 6b",#188064,369.0,9,3,453.0
1030,SSp-ll1,"Primary somatosensory area, lower limb, layer 1",#188064,337.0,9,3,453.0
1035,SSs4,"Supplemental somatosensory area, layer 4",#188064,378.0,8,3,453.0
1038,SSp-bfd6a,"Primary somatosensory area, barrel field, layer 6a",#188064,329.0,9,3,453.0
1047,SSp-bfd4,"Primary somatosensory area, barrel field, layer 4",#188064,329.0,9,3,453.0
1062,SSp-bfd6b,"Primary somatosensory area, barrel field, layer 6b",#188064,329.0,9,3,453.0
1070,SSp-bfd5,"Primary somatosensory area, barrel field, layer 5",#188064,329.0,9,3,453.0
1086,SSp-tr4,"Primary somatosensory area, trunk, layer 4",#188064,361.0,9,3,453.0
1090,SSs5,"Supplemental somatosensory area, layer 5",#188064,378.0,8,3,453.0
1094,SSp-ll4,"Primary somatosensory area, lower limb, layer 4",#188064,337.0,9,3,453.0
1102,SSp-m6a,"Primary somatosensory area, mouth, layer 6a",#188064,345.0,9,3,453.0
1111,SSp-tr5,"Primary somatosensory area, trunk, layer 5",#188064,361.0,9,3,453.0
1128,SSp-ll5,"Primary somatosensory area, lower limb, layer 5",#188064,337.0,9,3,453.0
182305693,SSp-un1,"Primary somatosensory area, unassigned, layer 1",#188064,182305689.0,9,3,453.0
182305697,SSp-un2/3,"Primary somatosensory area, unassigned, layer 2/3",#188064,182305689.0,9,3,453.0
182305701,SSp-un4,"Primary somatosensory area, unassigned, layer 4",#188064,182305689.0,9,3,453.0
182305705,SSp-un5,"Primary somatosensory area, unassigned, layer 5",#188064,182305689.0,9,3,453.0
182305709,SSp-un6a,"Primary somatosensory area, unassigned, layer 6a",#188064,182305689.0,9,3,453.0
182305713,SSp-un6b,"Primary somatosensory area, unassigned, layer 6b",#188064,182305689.0,9,3,453.0
274,RSPd6a,"Retrosplenial area, dorsal part, layer 6a",#1AA698,879.0,8,3,254.0
279,RSPagl6b,"Retrosplenial area, lateral agranular part, layer 6b",#1AA698,894.0,8,3,254.0
330,RSPd6b,"Retrosplenial area, dorsal part, layer 6b",#1AA698,879.0,8,3,254.0
430,RSPv2/3,"Retrosplenial area, ventral part, layer 2/3",#1AA698,886.0,8,3,254.0
434,RSPd2/3,"Retrosplenial area, dorsal part, layer 2/3",#1AA698,879.0,8,3,254.0
442,RSPd1,"Retrosplenial area, dorsal part, layer 1",#1AA698,879.0,8,3,254.0
542,RSPv1,"Retrosplenial area, ventral part, layer 1",#1AA698,886.0,8,3,254.0
590,RSPv6a,"Retrosplenial area, ventral part, layer 6a",#1AA698,886.0,8,3,254.0
610,RSPd5,"Retrosplenial area, dorsal part, layer 5",#1AA698,879.0,8,3,254.0
622,RSPv6b,"Retrosplenial area, ventral part, layer 6b",#1AA698,886.0,8,3,254.0
671,RSPagl1,"Retrosplenial area, lateral agranular part, layer 1",#1AA698,894.0,8,3,254.0
687,RSPv5,"Retrosplenial area, ventral part, layer 5",#1AA698,886.0,8,3,254.0
774,RSPagl5,"Retrosplenial area, lateral agranular part, layer 5",#1AA698,894.0,8,3,254.0
906,RSPagl6a,"Retrosplenial area, lateral agranular part, layer 6a",#1AA698,894.0,8,3,254.0
965,RSPagl2/3,"Retrosplenial area, lateral agranular part, layer 2/3",#1AA698,894.0,8,3,254.0
320,MOp1,"Primary motor area, Layer 1",#1F9D5A,985.0,8,3,500.0
648,MOp5,"Primary motor area, Layer 5",#1F9D5A,985.0,8,3,500.0
656,MOs1,"Secondary motor area, layer 1",#1F9D5A,993.0,8,3,500.0
767,MOs5,"Secondary motor area, layer 5",#1F9D5A,993.0,8,3,500.0
844,MOp6a,"Primary motor area, Layer 6a",#1F9D5A,985.0,8,3,500.0
882,MOp6b,"Primary motor area, Layer 6b",#1F9D5A,985.0,8,3,500.0
943,MOp2/3,"Primary motor area, Layer 2/3",#1F9D5A,985.0,8,3,500.0
962,MOs2/3,"Secondary motor area, layer 2/3",#1F9D5A,993.0,8,3,500.0
1021,MOs6a,"Secondary motor area, layer 6a",#1F9D5A,993.0,8,3,500.0
1085,MOs6b,"Secondary motor area, layer 6b",#1F9D5A,993.0,8,3,500.0
120,AIp1,"Agranular insular area, posterior part, layer 1",#219866,111.0,8,3,95.0
163,AIp2/3,"Agranular insular area, posterior part, layer 2/3",#219866,111.0,8,3,95.0
314,AIp6a,"Agranular insular area, posterior part, layer 6a",#219866,111.0,8,3,95.0
328,AId2/3,"Agranular insular area, dorsal part, layer 2/3",#219866,104.0,8,3,95.0
344,AIp5,"Agranular insular area, posterior part, layer 5",#219866,111.0,8,3,95.0
355,AIp6b,"Agranular insular area, posterior part, layer 6b",#219866,111.0,8,3,95.0
675,AIv6a,"Agranular insular area, ventral part, layer 6a",#219866,119.0,8,3,95.0
694,AIv2/3,"Agranular insular area, ventral part, layer 2/3",#219866,119.0,8,3,95.0
699,AIv6b,"Agranular insular area, ventral part, layer 6b",#219866,119.0,8,3,95.0
704,AIv1,"Agranular insular area, ventral part, layer 1",#219866,119.0,8,3,95.0
783,AId6a,"Agranular insular area, dorsal part, layer 6a",#219866,104.0,8,3,95.0
800,AIv5,"Agranular insular area, ventral part, layer 5",#219866,119.0,8,3,95.0
831,AId6b,"Agranular insular area, dorsal part, layer 6b",#219866,104.0,8,3,95.0
996,AId1,"Agranular insular area, dorsal part, layer 1",#219866,104.0,8,3,95.0
1101,AId5,"Agranular insular area, dorsal part, layer 5",#219866,104.0,8,3,95.0
288,ORBvl2/3,"Orbital area, ventrolateral part, layer 2/3",#248A5E,746.0,8,3,714.0
412,ORBl2/3,"Orbital area, lateral part, layer 2/3",#248A5E,723.0,8,3,714.0
440,ORBl6a,"Orbital area, lateral part, layer 6a",#248A5E,723.0,8,3,714.0
448,ORBl1,"Orbital area, lateral part, layer 1",#248A5E,723.0,8,3,714.0
484,ORBm1,"Orbital area, medial part, layer 1",#248A5E,731.0,8,3,714.0
488,ORBl6b,"Orbital area, lateral part, layer 6b",#248A5E,723.0,8,3,714.0
582,ORBm2/3,"Orbital area, medial part, layer 2/3",#248A5E,731.0,8,3,714.0
608,ORBvl6a,"Orbital area, ventrolateral part, layer 6a",#248A5E,746.0,8,3,714.0
620,ORBm5,"Orbital area, medial part, layer 5",#248A5E,731.0,8,3,714.0
630,ORBl5,"Orbital area, lateral part, layer 5",#248A5E,723.0,8,3,714.0
680,ORBvl6b,"Orbital area, ventrolateral part, layer 6b",#248A5E,746.0,8,3,714.0
910,ORBm6a,"Orbital area, medial part, layer 6a",#248A5E,731.0,8,3,714.0
969,ORBvl1,"Orbital area, ventrolateral part, layer 1",#248A5E,746.0,8,3,714.0
1125,ORBvl5,"Orbital area, ventrolateral part, layer 5",#248A5E,746.0,8,3,714.0
527696977,ORBm6b,"Orbital area, medial part, layer 6b",#248A5E,731.0,8,3,714.0
68,FRP1,"Frontal pole, layer 1",#268F45,184.0,7,3,184.0
667,FRP2/3,"Frontal pole, layer 2/3",#268F45,184.0,7,3,184.0
526157192,FRP5,"Frontal pole, layer 5",#268F45,184.0,7,3,184.0
526157196,FRP6a,"Frontal pole, layer 6a",#268F45,184.0,7,3,184.0
526322264,FRP6b,"Frontal pole, layer 6b",#268F45,184.0,7,3,184.0
84,PL6a,"Prelimbic area, layer 6a",#2FA850,972.0,7,3,972.0
132,PL6b,"Prelimbic area, layer 6b",#2FA850,972.0,7,3,972.0
171,PL1,"Prelimbic area, layer 1",#2FA850,972.0,7,3,972.0
304,PL2/3,"Prelimbic area, layer 2/3",#2FA850,972.0,7,3,972.0
363,PL5,"Prelimbic area, layer 5",#2FA850,972.0,7,3,972.0
211,ACAd2/3,"Anterior cingulate area, dorsal part, layer 2/3",#40A666,39.0,8,3,31.0
296,ACAv2/3,"Anterior cingulate area, ventral part, layer 2/3",#40A666,48.0,8,3,31.0
588,ACAv1,"Anterior cingulate area, ventral part, layer 1",#40A666,48.0,8,3,31.0
772,ACAv5,"Anterior cingulate area, ventral part, layer 5",#40A666,48.0,8,3,31.0
810,ACAv6a,"Anterior cingulate area, ventral part, 6a",#40A666,48.0,8,3,31.0
819,ACAv6b,"Anterior cingulate area, ventral part, 6b",#40A666,48.0,8,3,31.0
919,ACAd6a,"Anterior cingulate area, dorsal part, layer 6a",#40A666,39.0,8,3,31.0
927,ACAd6b,"Anterior cingulate area, dorsal part, layer 6b",#40A666,39.0,8,3,31.0
935,ACAd1,"Anterior cingulate area, dorsal part, layer 1",#40A666,39.0,8,3,31.0
1015,ACAd5,"Anterior cingulate area, dorsal part, layer 5",#40A666,39.0,8,3,31.0
556,ILA2/3,"Infralimbic area, layer 2/3",#59B363,44.0,7,3,44.0
707,ILA1,"Infralimbic area, layer 1",#59B363,44.0,7,3,44.0
827,ILA5,"Infralimbic area, layer 5",#59B363,44.0,7,3,44.0
1054,ILA6a,"Infralimbic area, layer 6a",#59B363,44.0,7,3,44.0
1081,ILA6b,"Infralimbic area, layer 6b",#59B363,44.0,7,3,44.0
81,VL,lateral ventricle,#AAAAAA,73.0,2,3,73.0
98,SEZ,subependymal zone,#AAAAAA,81.0,3,3,73.0
108,chpl,choroid plexus,#AAAAAA,81.0,3,3,73.0
129,V3,third ventricle,#AAAAAA,73.0,2,3,73.0
140,AQ,cerebral aqueduct,#AAAAAA,73.0,2,3,73.0
145,V4,fourth ventricle,#AAAAAA,73.0,2,3,73.0
153,V4r,lateral recess,#AAAAAA,145.0,3,3,73.0
164,c,"central canal, spinal cord/medulla",#AAAAAA,73.0,2,3,73.0
6,int,internal capsule,#CCCCCC,784.0,4,3,1009.0
54,mfb,medial forebrain bundle,#CCCCCC,824.0,4,3,1009.0
62,mlf,medial longitudinal fascicle,#CCCCCC,832.0,4,3,1009.0
78,mcp,middle cerebellar peduncle,#CCCCCC,752.0,4,3,1009.0
93,moV,motor root of the trigeminal nerve,#CCCCCC,901.0,4,3,1009.0
102,nst,nigrostriatal tract,#CCCCCC,760.0,4,3,1009.0
117,och,optic chiasm,#CCCCCC,848.0,4,3,1009.0
125,opt,optic tract,#CCCCCC,848.0,4,3,1009.0
158,pc,posterior commissure,#CCCCCC,832.0,4,3,1009.0
190,py,pyramid,#CCCCCC,784.0,4,3,1009.0
198,pyd,pyramidal decussation,#CCCCCC,784.0,4,3,1009.0
229,sV,sensory root of the trigeminal nerve,#CCCCCC,901.0,4,3,1009.0
237,ts,solitary tract,#CCCCCC,917.0,4,3,1009.0
301,st,stria terminalis,#CCCCCC,768.0,4,3,1009.0
326,scp,superior cerebelar peduncles,#CCCCCC,752.0,4,3,1009.0
336,csc,superior colliculus commissure,#CCCCCC,848.0,4,3,1009.0
349,sup,supraoptic commissures,#CCCCCC,824.0,4,3,1009.0
380,cuf,cuneate fascicle,#CCCCCC,514.0,6,3,1009.0
397,vtd,ventral tegmental decussation,#CCCCCC,863.0,4,3,1009.0
413,vVIIIn,vestibular nerve,#CCCCCC,933.0,4,3,1009.0
428,mct,medial corticohypothalamic tract,#CCCCCC,737.0,6,3,1009.0
436,fx,columns of the fornix,#CCCCCC,737.0,6,3,1009.0
443,dhc,dorsal hippocampal commissure,#CCCCCC,618.0,6,3,1009.0
449,vhc,ventral hippocampal commissure,#CCCCCC,618.0,6,3,1009.0
466,alv,alveus,#CCCCCC,1099.0,5,3,1009.0
482,bic,brachium of the inferior colliculus,#CCCCCC,948.0,5,3,1009.0
506,das,dorsal acoustic stria,#CCCCCC,948.0,5,3,1009.0
530,df,dorsal fornix,#CCCCCC,1099.0,5,3,1009.0
538,lotd,dorsal limb,#CCCCCC,21.0,5,3,1009.0
553,sctd,dorsal spinocerebellar tract,#CCCCCC,1123.0,5,3,1009.0
579,ec,external capsule,#CCCCCC,956.0,5,3,1009.0
595,fr,fasciculus retroflexus,#CCCCCC,1083.0,5,3,1009.0
603,fi,fimbria,#CCCCCC,1099.0,5,3,1009.0
611,hbc,habenular commissure,#CCCCCC,1083.0,5,3,1009.0
633,cic,inferior colliculus commissure,#CCCCCC,948.0,5,3,1009.0
658,ll,lateral lemniscus,#CCCCCC,948.0,5,3,1009.0
665,lot,"lateral olfactory tract, body",#CCCCCC,21.0,5,3,1009.0
673,mp,mammillary peduncle,#CCCCCC,46.0,5,3,1009.0
681,mtg,mammillotegmental tract,#CCCCCC,46.0,5,3,1009.0
690,mtt,mammillothalamic tract,#CCCCCC,46.0,5,3,1009.0
697,ml,medial lemniscus,#CCCCCC,932.0,5,3,1009.0
728,arb,arbor vitae,#CCCCCC,960.0,3,3,1009.0
744,cbc,cerebellar commissure,#CCCCCC,960.0,3,3,1009.0
753,pm,principal mammillary tract,#CCCCCC,46.0,5,3,1009.0
784,cst,corticospinal tract,#CCCCCC,983.0,3,3,1009.0
794,sptV,spinal tract of the trigeminal nerve,#CCCCCC,229.0,5,3,1009.0
798,VIIn,facial nerve,#CCCCCC,967.0,3,3,1009.0
802,sm,stria medullaris,#CCCCCC,1083.0,5,3,1009.0
812,dscp,superior cerebellar peduncle decussation,#CCCCCC,326.0,5,3,1009.0
